state,statecode,statenum,sector,secnum,welfare_effect,emp_effect,emp_effect_tot,emp_regcontri_manuf,emp_regcontri_nonmanuf,emp_effect_sec,emp_regcontri,emp_seccontri,emp_regcontri_manuf_scale,emp_regcontri_nonmanuf_scale,emp_regcontri_scale,welfare_effect_indicator,emp_effect_indicator
Mississippi,MS,24,Nonmetallic,8,.12042,-.0036230001,-.010343052,2.8660319,.87840402,-.0084945727,.42650765,.010039235,3,2,1,1,0
Mississippi,MS,24,Metal,9,.11744,-.024484999,-.010343052,2.8660319,.87840402,-.039620578,.61798692,.067847274,3,2,2,1,0
Mississippi,MS,24,Machinery,10,.035519999,-.10733,-.010343052,2.8660319,.87840402,-.038382474,2.7963283,.29740852,3,2,3,1,0
Mississippi,MS,24,"Computer, Elect.",11,.067149997,-.069602005,-.010343052,2.8660319,.87840402,-.083799809,.83057469,.19286527,3,2,2,1,0
Mississippi,MS,24,Transport Mfg.,12,.089521997,-.094774999,-.010343052,2.8660319,.87840402,-.028143838,3.3675222,.26261896,3,2,4,1,0
Mississippi,MS,24,Furniture Mfg.,13,.067197002,-.16129,-.010343052,2.8660319,.87840402,-.047512107,3.3947139,.44693026,3,2,4,1,0
Mississippi,MS,24,Wholesale and Retail,14,.17197999,.048661001,.0031700099,2.8660319,.87840402,.02933852,1.6586045,.13483876,3,2,3,1,1
Mississippi,MS,24,Construction,15,.15147001,.020982999,.0031700099,2.8660319,.87840402,.032239377,.65085,.058143508,3,2,2,1,1
Mississippi,MS,24,"Transport Serv.,",16,.17416,.028291002,.0031700099,2.8660319,.87840402,.034763623,.81381047,.078393854,3,2,2,1,1
Mississippi,MS,24,Information,17,.19202,.0035802,.0031700099,2.8660319,.87840402,.011918599,.30038765,.0099206697,3,2,1,1,1
Mississippi,MS,24,Finance,18,.20242999,.0095067993,.0031700099,2.8660319,.87840402,.0097977379,.9703055,.026343167,3,2,2,1,1
Mississippi,MS,24,Real Estate,19,.19581001,.028477,.0031700099,2.8660319,.87840402,.017246898,1.6511375,.078909256,3,2,3,1,1
Mississippi,MS,24,Education,20,.16941001,.042861998,.0031700099,2.8660319,.87840402,.035525277,1.2065212,.11876982,3,2,2,1,1
Mississippi,MS,24,Healthcare,21,.18807,.061765999,.0031700099,2.8660319,.87840402,.077494033,.79704201,.17115247,3,2,2,1,1
Mississippi,MS,24,Hospitality,22,.16802,.016279001,.0031700099,2.8660319,.87840402,.026819488,.60698402,.045108814,3,2,2,1,1
Mississippi,MS,24,"Entert., Prof.",23,.17165001,.056595001,.0031700099,2.8660319,.87840402,.085739359,.66008192,.15682372,3,2,2,1,1
Missouri,MO,25,All industries,0,.15824001,-.36668378,-.0036668377,3.7641165,1.7319803,,,,4,3,6,1,0
Missouri,MO,25,Non-employment,1,.15196,,,3.7641165,1.7319803,,,,4,3,6,1,1
Missouri,MO,25,"Food, Bev., Tob.",2,.16051,-.068490997,-.013584097,3.7641165,1.7319803,-.0064767739,10.574863,.1897867,4,3,6,1,0
Missouri,MO,25,Textiles,3,.049001999,-.071268,-.013584097,3.7641165,1.7319803,-.043283883,1.646525,.19748169,4,3,3,1,0
Missouri,MO,25,"Wood, Paper",4,.15146001,-.016734,-.013584097,3.7641165,1.7319803,-.020166513,.82979143,.046369459,4,3,2,1,0
Missouri,MO,25,"Petroleum, Coal",5,.024653001,-.0011299,-.013584097,3.7641165,1.7319803,-.0024654288,.45829758,.0031309223,4,3,1,1,0
Missouri,MO,25,Chemicals,6,.10975,-.075628996,-.013584097,3.7641165,1.7319803,-.018591736,4.0678825,.20956591,4,3,4,1,0
Missouri,MO,25,"Plastics, Rubber",7,.11683,-.056086998,-.013584097,3.7641165,1.7319803,-.023946352,2.3421938,.15541555,4,3,3,1,0
Missouri,MO,25,Nonmetallic,8,.060320001,-.031571001,-.013584097,3.7641165,1.7319803,-.0084945727,3.7166083,.087482385,4,3,4,1,0
Missouri,MO,25,Metal,9,.11918,-.094752997,-.013584097,3.7641165,1.7319803,-.039620578,2.3915098,.26255798,4,3,3,1,0
Missouri,MO,25,Machinery,10,.10019,-.10636999,-.013584097,3.7641165,1.7319803,-.038382474,2.7713168,.29474837,4,3,3,1,0
Missouri,MO,25,"Computer, Elect.",11,-.23009001,-.32734999,-.013584097,3.7641165,1.7319803,-.083799809,3.9063334,.90707797,4,3,4,0,0
Missouri,MO,25,Transport Mfg.,12,.13756999,-.086723,-.013584097,3.7641165,1.7319803,-.028143838,3.0814204,.24030709,4,3,4,1,0
Missouri,MO,25,Furniture Mfg.,13,.10841,-.05562,-.013584097,3.7641165,1.7319803,-.047512107,1.1706489,.15412152,4,3,2,1,0
Missouri,MO,25,Wholesale and Retail,14,.16267,-.0033909001,.0062504211,3.7641165,1.7319803,.02933852,-.11557843,-.0093961228,4,3,1,1,0
Missouri,MO,25,Construction,15,.17166001,.078354999,.0062504211,3.7641165,1.7319803,.032239377,2.4304128,.21712027,4,3,3,1,1
Missouri,MO,25,"Transport Serv.,",16,.17396,.035948999,.0062504211,3.7641165,1.7319803,.034763623,1.0340981,.099614024,4,3,2,1,1
Missouri,MO,25,Information,17,.15891001,.012002,.0062504211,3.7641165,1.7319803,.011918599,1.0069976,.033257324,4,3,2,1,1
Missouri,MO,25,Finance,18,.17118999,.01094,.0062504211,3.7641165,1.7319803,.0097977379,1.1165843,.030314542,4,3,2,1,1
Missouri,MO,25,Real Estate,19,.19215,.038208,.0062504211,3.7641165,1.7319803,.017246898,2.2153549,.10587367,4,3,3,1,1
Missouri,MO,25,Education,20,.18705,.062054001,.0062504211,3.7641165,1.7319803,.035525277,1.7467562,.1719505,4,3,3,1,1
Missouri,MO,25,Healthcare,21,.18527,.1807,.0062504211,3.7641165,1.7319803,.077494033,2.3317926,.50071645,4,3,3,1,1
Missouri,MO,25,Hospitality,22,.17685001,.044475,.0062504211,3.7641165,1.7319803,.026819488,1.6583091,.12323942,4,3,3,1,1
Missouri,MO,25,"Entert., Prof.",23,.17747,.16575001,.0062504211,3.7641165,1.7319803,.085739359,1.9331847,.4592903,4,3,3,1,1
Montana,MT,26,All industries,0,.19427,.10174054,.0010174054,-.1778632,.38597864,,,,1,1,6,1,1
Montana,MT,26,Non-employment,1,.18043,,,-.1778632,.38597864,,,,1,1,6,1,1
Montana,MT,26,"Food, Bev., Tob.",2,.18076999,-.00039064998,.00064187992,-.1778632,.38597864,-.0064767739,.06031552,.0010824805,1,1,1,1,0
Montana,MT,26,Textiles,3,.0096717002,-.0072264005,.00064187992,-.1778632,.38597864,-.043283883,.16695361,.02002416,1,1,1,1,0
Montana,MT,26,"Wood, Paper",4,.17562,-.0018718999,.00064187992,-.1778632,.38597864,-.020166513,.092822194,.0051869843,1,1,1,1,0
Montana,MT,26,"Petroleum, Coal",5,.087375,-.00025509001,.00064187992,-.1778632,.38597864,-.0024654288,.10346679,.00070684752,1,1,1,1,0
Montana,MT,26,Chemicals,6,.096596003,-.00078324002,.00064187992,-.1778632,.38597864,-.018591736,.042128395,.0021703369,1,1,1,1,0
Montana,MT,26,"Plastics, Rubber",7,.20699,-.00015646,.00064187992,-.1778632,.38597864,-.023946352,.0065337718,.00043354643,1,1,1,1,0
Montana,MT,26,Nonmetallic,8,.1363,-.0014083,.00064187992,-.1778632,.38597864,-.0084945727,.1657882,.0039023613,1,1,1,1,0
Montana,MT,26,Metal,9,.16925,-.0040210001,.00064187992,-.1778632,.38597864,-.039620578,.10148767,.011142083,1,1,1,1,0
Montana,MT,26,Machinery,10,.17533,-.0050601,.00064187992,-.1778632,.38597864,-.038382474,.13183361,.0140214,1,1,1,1,0
Montana,MT,26,"Computer, Elect.",11,.049539998,-.011056,.00064187992,-.1778632,.38597864,-.083799809,.13193348,.030635878,1,1,1,1,0
Montana,MT,26,Transport Mfg.,12,.16655999,-.00047040998,.00064187992,-.1778632,.38597864,-.028143838,.016714493,.0013034934,1,1,1,1,0
Montana,MT,26,Furniture Mfg.,13,.16771001,-.0048529999,.00064187992,-.1778632,.38597864,-.047512107,.10214239,.013447531,1,1,1,1,0
Montana,MT,26,Wholesale and Retail,14,.19313,.011404,.001392931,-.1778632,.38597864,.02933852,.388704,.031600278,1,1,1,1,1
Montana,MT,26,Construction,15,.19766,.012518,.001392931,-.1778632,.38597864,.032239377,.38828292,.03468715,1,1,1,1,1
Montana,MT,26,"Transport Serv.,",16,.19768,.0021846001,.001392931,-.1778632,.38597864,.034763623,.062841557,.0060534873,1,1,1,1,1
Montana,MT,26,Information,17,.20948,.0077591003,.001392931,-.1778632,.38597864,.011918599,.65100777,.021500325,1,1,2,1,1
Montana,MT,26,Finance,18,.21259999,.0041967002,.001392931,-.1778632,.38597864,.0097977379,.42833361,.011628981,1,1,1,1,1
Montana,MT,26,Real Estate,19,.20452,.0088858996,.001392931,-.1778632,.38597864,.017246898,.51521724,.024622666,1,1,2,1,1
Montana,MT,26,Education,20,.20315,.0095084999,.001392931,-.1778632,.38597864,.035525277,.26765448,.026347881,1,1,1,1,1
Montana,MT,26,Healthcare,21,.21551,.042629998,.001392931,-.1778632,.38597864,.077494033,.55010688,.11812695,1,1,2,1,1
Montana,MT,26,Hospitality,22,.19888,.0096042994,.001392931,-.1778632,.38597864,.026819488,.358109,.02661334,1,1,1,1,1
Montana,MT,26,"Entert., Prof.",23,.2077,.030601999,.001392931,-.1778632,.38597864,.085739359,.35691893,.084797584,1,1,1,1,1
Nebraska,NE,27,All industries,0,.20173,.16834137,.0016834136,.13510421,1.0680465,,,,1,2,6,1,1
Nebraska,NE,27,Non-employment,1,.19379,,,.13510421,1.0680465,,,,1,2,6,1,1
Nebraska,NE,27,"Food, Bev., Tob.",2,.2192,-.0040604998,-.00048756957,.13510421,1.0680465,-.0064767739,.62693244,.011251535,1,2,2,1,0
Nebraska,NE,27,Textiles,3,-.59030002,-.015307999,-.00048756957,.13510421,1.0680465,-.043283883,.35366511,.042418052,1,2,1,0,0
Nebraska,NE,27,"Wood, Paper",4,.20821001,-.013922,-.00048756957,.13510421,1.0680465,-.020166513,.69035244,.038577486,1,2,2,1,0
Nebraska,NE,27,"Petroleum, Coal",5,.16607,.00020358,-.00048756957,.13510421,1.0680465,-.0024654288,-.082573868,-.00056411466,1,2,1,1,1
Nebraska,NE,27,Chemicals,6,.047120001,-.0048468998,-.00048756957,.13510421,1.0680465,-.018591736,.26070186,.013430629,1,2,1,1,0
Nebraska,NE,27,"Plastics, Rubber",7,-.32001001,-.017820001,-.00048756957,.13510421,1.0680465,-.023946352,.74416345,.049378738,1,2,2,0,0
Nebraska,NE,27,Nonmetallic,8,.12792,-.0041824998,-.00048756957,.13510421,1.0680465,-.0084945727,.4923732,.011589594,1,2,1,1,0
Nebraska,NE,27,Metal,9,-.012302,-.016292,-.00048756957,.13510421,1.0680465,-.039620578,.41120046,.045144692,1,2,1,0,0
Nebraska,NE,27,Machinery,10,.0088067995,-.092560999,-.00048756957,.13510421,1.0680465,-.038382474,2.4115434,.25648403,1,2,3,1,0
Nebraska,NE,27,"Computer, Elect.",11,.031787001,-.026063001,-.00048756957,.13510421,1.0680465,-.083799809,.31101504,.072219871,1,2,1,1,0
Nebraska,NE,27,Transport Mfg.,12,.18347999,-.011609,-.00048756957,.13510421,1.0680465,-.028143838,.41248816,.032168224,1,2,1,1,0
Nebraska,NE,27,Furniture Mfg.,13,.15436999,-.010636999,-.00048756957,.13510421,1.0680465,-.047512107,.22387975,.029474836,1,2,1,1,0
Nebraska,NE,27,Wholesale and Retail,14,.21741,.056781001,.003854397,.13510421,1.0680465,.02933852,1.9353738,.15733913,1,2,3,1,1
Nebraska,NE,27,Construction,15,.21828,.049558997,.003854397,.13510421,1.0680465,.032239377,1.5372194,.13732709,1,2,3,1,1
Nebraska,NE,27,"Transport Serv.,",16,.22527,.051523,.003854397,.13510421,1.0680465,.034763623,1.4820952,.14276929,1,2,2,1,1
Nebraska,NE,27,Information,17,.21825001,.0037117,.003854397,.13510421,1.0680465,.011918599,.31142083,.010285053,1,2,1,1,1
Nebraska,NE,27,Finance,18,.22333001,.010268,.003854397,.13510421,1.0680465,.0097977379,1.047997,.028452443,1,2,2,1,1
Nebraska,NE,27,Real Estate,19,.21944,.012708,.003854397,.13510421,1.0680465,.017246898,.73682815,.035213638,1,2,2,1,1
Nebraska,NE,27,Education,20,.23608001,.038562,.003854397,.13510421,1.0680465,.035525277,1.0854806,.1068546,1,2,2,1,1
Nebraska,NE,27,Healthcare,21,.23311999,.068185002,.003854397,.13510421,1.0680465,.077494033,.87987423,.18893941,1,2,2,1,1
Nebraska,NE,27,Hospitality,22,.20593999,.018197,.003854397,.13510421,1.0680465,.026819488,.67849916,.050423555,1,2,2,1,1
Nebraska,NE,27,"Entert., Prof.",23,.22544999,.075945005,.003854397,.13510421,1.0680465,.085739359,.88576591,.21044223,1,2,2,1,1
Nevada,NV,28,All industries,0,.19676,.52955854,.0052955854,-1.1332755,1.801515,,,,1,3,6,1,1
Nevada,NV,28,Non-employment,1,.18809,,,-1.1332755,1.801515,,,,1,3,6,1,1
Nevada,NV,28,"Food, Bev., Tob.",2,.19808,-.00026067,.0040898109,-1.1332755,1.801515,-.0064767739,.040246889,.00072230952,1,3,1,1,0
Nevada,NV,28,Textiles,3,-.24705,-.0164,.0040898109,-1.1332755,1.801515,-.043283883,.37889391,.045443956,1,3,1,0,0
Nevada,NV,28,"Wood, Paper",4,.16484,-.012518999,.0040898109,-1.1332755,1.801515,-.020166513,.6207816,.03468981,1,3,2,1,0
Nevada,NV,28,"Petroleum, Coal",5,.053374998,-.000038190003,.0040898109,-1.1332755,1.801515,-.0024654288,.015490208,.00010582347,1,3,1,1,0
Nevada,NV,28,Chemicals,6,.041664001,-.0071654003,.0040898109,-1.1332755,1.801515,-.018591736,.38540781,.01985513,1,3,1,1,0
Nevada,NV,28,"Plastics, Rubber",7,.071612,-.0090175997,.0040898109,-1.1332755,1.801515,-.023946352,.37657508,.024987526,1,3,1,1,0
Nevada,NV,28,Nonmetallic,8,.1705,-.017469,.0040898109,-1.1332755,1.801515,-.0084945727,2.0564895,.048406124,1,3,3,1,0
Nevada,NV,28,Metal,9,.013093,-.014215001,.0040898109,-1.1332755,1.801515,-.039620578,.35877821,.039389383,1,3,1,1,0
Nevada,NV,28,Machinery,10,.058623999,-.010602999,.0040898109,-1.1332755,1.801515,-.038382474,.27624586,.029380625,1,3,1,1,0
Nevada,NV,28,"Computer, Elect.",11,-.061779,-.025156001,.0040898109,-1.1332755,1.801515,-.083799809,.30019161,.069706596,1,3,1,0,0
